6,1E4,0,0.012885093688964844,0.03883075714111328,0.291964054107666
6,1E5,0,0.018572568893432617,0.04017019271850586,0.43236517906188965
6,1E6,0,0.07140254974365234,0.09671640396118164,1.648857831954956
6,1E4,1,0.010969877243041992,0.03919839859008789,0.3411538600921631
6,1E5,1,0.018744707107543945,0.0572965145111084,0.43817996978759766
6,1E6,1,0.07620859146118164,0.16285228729248047,1.6941275596618652
6,1E4,2,0.012290239334106445,0.038213253021240234,0.3083806037902832
6,1E5,2,0.019693613052368164,0.04558515548706055,0.4482438564300537
6,1E6,2,0.0708463191986084,0.1329820156097412,1.6781225204467773
6,1E4,3,0.023674964904785156,0.04095029830932617,0.5269699096679688
6,1E5,3,0.016391277313232422,0.059003591537475586,0.6931247711181641
6,1E6,3,0.07089400291442871,0.14373779296875,1.676339864730835
6,1E4,4,0.012052297592163086,0.032727956771850586,0.3140122890472412
6,1E5,4,0.01815938949584961,0.050980329513549805,0.4340827465057373
6,1E6,4,0.07565689086914062,0.08799958229064941,1.6649856567382812
