3,1E4,0,0.010646343231201172,0.026248693466186523,0.20393061637878418
3,1E5,0,0.02351832389831543,0.046289920806884766,0.3227367401123047
3,1E6,0,0.13831329345703125,0.1848745346069336,1.7088518142700195
3,1E4,1,0.0124053955078125,0.03608107566833496,0.1896505355834961
3,1E5,1,0.020722150802612305,0.04793047904968262,0.3125321865081787
3,1E6,1,0.1394977569580078,0.35432004928588867,1.4538445472717285
3,1E4,2,0.01000070571899414,0.035506248474121094,0.15878582000732422
3,1E5,2,0.03830599784851074,0.05908942222595215,0.3354525566101074
3,1E6,2,0.13619709014892578,0.1543114185333252,1.4747581481933594
3,1E4,3,0.013868093490600586,0.027088403701782227,0.1696178913116455
3,1E5,3,0.023434877395629883,0.06788086891174316,0.2847306728363037
3,1E6,3,0.13779497146606445,0.1527857780456543,1.4676544666290283
3,1E4,4,0.012651205062866211,0.04228949546813965,0.20601606369018555
3,1E5,4,0.024806499481201172,0.06657576560974121,0.2987391948699951
3,1E6,4,0.14023518562316895,0.241349458694458,1.4383747577667236
