4,1E4,0,0.011432886123657227,0.04593515396118164,0.20605254173278809
4,1E5,0,0.018321990966796875,0.041552066802978516,0.36011314392089844
4,1E6,0,0.10865974426269531,0.15748071670532227,1.5374672412872314
4,1E4,1,0.01275181770324707,0.024767160415649414,0.2082064151763916
4,1E5,1,0.02234816551208496,0.04372692108154297,0.34606242179870605
4,1E6,1,0.11048030853271484,0.15733027458190918,1.54658842086792
4,1E4,2,0.012220144271850586,0.028337955474853516,0.20894908905029297
4,1E5,2,0.02221393585205078,0.045906782150268555,0.3679971694946289
4,1E6,2,0.10649800300598145,0.26599550247192383,1.5383670330047607
4,1E4,3,0.011611700057983398,0.0412745475769043,0.20331907272338867
4,1E5,3,0.02081012725830078,0.04737234115600586,0.33414554595947266
4,1E6,3,0.10941934585571289,0.11521267890930176,1.7326433658599854
4,1E4,4,0.010669708251953125,0.02884197235107422,0.1973116397857666
4,1E5,4,0.020106792449951172,0.04768991470336914,0.5696516036987305
4,1E6,4,0.10889244079589844,0.20574164390563965,1.5514144897460938
