5,1E4,0,0.012013435363769531,0.04053759574890137,0.3086838722229004
5,1E5,0,0.020732402801513672,0.02997612953186035,0.3827385902404785
5,1E6,0,0.08844470977783203,0.07939577102661133,1.5633854866027832
5,1E4,1,0.012106180191040039,0.0347294807434082,0.248427152633667
5,1E5,1,0.019449472427368164,0.052564144134521484,0.3854038715362549
5,1E6,1,0.08217287063598633,0.10526204109191895,1.5568768978118896
5,1E4,2,0.012507915496826172,0.03648042678833008,0.24753022193908691
5,1E5,2,0.020654916763305664,0.04726099967956543,0.37650132179260254
5,1E6,2,0.09171128273010254,0.07585287094116211,1.5423707962036133
5,1E4,3,0.011143922805786133,0.032370805740356445,0.24891948699951172
5,1E5,3,0.02055811882019043,0.04061627388000488,0.3952198028564453
5,1E6,3,0.08284616470336914,0.15833520889282227,1.6195776462554932
5,1E4,4,0.012502431869506836,0.028059005737304688,0.24828743934631348
5,1E5,4,0.019290924072265625,0.041177988052368164,0.38628244400024414
5,1E6,4,0.08214259147644043,0.1704084873199463,1.6073029041290283
